ID	Name	Geolocatiion_latitude	Geolocatiion_longitude	Ownership	AddressNum	Street	City	State	Zipcode	YearMonumentalized	YearBuilt	Category	Type	Status	Gender	Ethnicity	Controversy	Vandalized	Comments	Source	ImageFileName	Copyright
430	"Villa Victoria Cultural Center, Inquilinos Boricuas en Accion (IBA) and Paula Oyola, Latina activist"	-71.0735244	42.3406207										Women's Heritage Trail						"Latino community residents founded Inquilinos Boricuas en Accion (IBA) in 1968 to develop and now maintain Villa Victoria, a subsidized housing community built on a parcel of city land slated for urban renewal. IBA promotes the social and economic well being of Villa Victoria‚Äôs residents with programs that support the arts, especially expressing the Latino cultural and artistic heritage. IBA offers intergenerational activities, programs for elders, educational initiatives, and job training.<br>Among the Latina activists was Paula Oyola (1917-2004), who was born in Puerto Rico, the ninth of eleven children. Although she left school after the second grade to help on her family‚Äôs farm, she taught herself to read and write with the help of her grandmother. In 1961, then the widowed mother of five, she moved to the United States and settled in the South End. She enjoyed introducing people to Puerto Rican culture. She said, ‚ÄúIf you learn to dance salsa, you can dance anything.‚Äù Once Villa Victoria was on its way, Oyola traveled to cities in Texas, California, and Florida helping to empower Latinos to fight urban renewal plans that would force them out of their neighborhoods."			
224	W.E.B. Du Bois House	-71.114274	42.367639		20	Flagg St	Cambridge	MA	2138			Building		Original Location					"William Edward Burghardt Du Bois (1868 - 1963) was one of the most significant intellectuals of the twentieth century. Following his earlier degrees at Fisk and Harvard Universities, in 1895, Du Bois became the first African American to be awarded a Doctorate in History from Harvard. Born in Great Barrington to a family with deep roots in New England and in Haiti, Du Bois formed lifelong intellectual and personal ties to greater Boston’s African descended community, including the first black Assistant Attorney General, William Henry Lewis, and Guardian editor William Monroe Trotter. He resided at this Flagg Street address while attending Harvard."	https://africanamericantrailproject.tufts.edu/19th-century-sites		
60	Wang Theater	-71.06494	42.350224		268	Tremont Street	Theater	MA	2116	7/10/90		Building								http://bit.ly/1eoiIq3		
220	West Medford Community Center	-71.138162	42.416857		111	Arlington St	Medford	MA	2155		1933	Building		Original Location					"Prior to the Civil War, free black families with roots in the eighteenth century lived in West Medford along the Mystic River. In the decades after the Civil War, black migrants from the American South and the Caribbean moved to the West Medford neighborhood, where they purchased homes and built community institutions. This expanding community was defined by the river to the south, Boston Avenue to the northeast, and High Street to the northwest. In 1933, black residents built the West Medford Community Center. One of these residents, Walter Isaac, carried pieces of a World War One army barrack to city property on Arlington Street. Over several generations, the Community Center has served many of the social, cultural, and educational needs of the community."	https://africanamericantrailproject.tufts.edu/19th-century-sites		
75	Wilbur Theater	-71.064848	42.350686		250	Tremont Street	Boston	MA		7/14/87		Building								http://bit.ly/1mVEglU		
15	William Clap House	-71.060861	42.32353	Dorchester Historical Society	195	Boston St	Dorchestor	MA	2125		1806	Building	Community	Original Location						http://www.dorchesterhistoricalsociety.org/2012/index.php?option=com_content&view=article&id=11&Itemid=137		
16	William Lloyd Garrison House	-71.093571	42.325871		125	Highland Street	Roxbury	MA				Building										
61	William Monroe Trotter House	-71.062762	42.313036	Unknown	97	Sawyer Avenue	Dorchester	MA	2125	10/25/77		Building										
62	Winthrop-Carter Building	-71.058088	42.357626		1	1 Water Street	Boston	MA		1/12/16		Building										
385	Woman's Journal and 9 to 5 Office Workers' Union	-71.062737	42.357214										Women's Heritage Trail						"The offices of the Woman's Journal, the newspaper published by the American Woman Suffrage Association, and the New England Women's Club, one of the first clubs for women in the country, were in another building on this site. Edited by Lucy Stone (1818-93), the Journal chose office space as close to the seat of power‚ the State House‚ as possible. Stone petitioned annually for woman suffrage. Stone had been one of the first Massachusetts women to receive a college degree when she graduated from Oberlin College in 1847. When she married Henry Blackwell she became the first married woman to officially keep her maiden name, leading to the late nineteenth-century coining of the term ‚'a Lucy Stoner' to mean a woman who stood up for her rights. Lucy Stone is one of three women chosen to be portrayed in the Boston Women's Memorial and one of six to be memorialized in the State House. Alice Stone Blackwell (1857-1950), Stone's daughter, edited the Journal in a building on Copley Square for twenty-five years until suffrage was granted in 1920. In 1973, a trade union for women office workers named 9 to 5 held its first monthly meetings in this building now owned by the Paulist Fathers. A member decided to organize after her boss walked into the office and said, ‚ÄúWell, I guess there's no one here. The Boston chapter of 9 to 5 is now part of District 925 of of the Services International Employees Union."			
391	Women Judges	-71.061417	42.3592095										Women's Heritage Trail						"Jennie Loitman Barron (1891-1969) became the state's first full-time woman judge in 1934. She served for thirty years, twenty in the Boston Municipal Court and ten in the Superior Court. As a lawyer representing the League of Women Voters, she successfully argued for women‚Äôs service on juries. Before she became a judge, Barron served on the Boston School Committee in the late 1920s, where she focused attention on substandard school conditions."			
392	Worthington Building	-71.056819	42.358646		31-33	State Street	Boston	MA				Building										
35	Zipporah Potter Atkins Site	-71.05609	42.3624			Hanover St & Rose Kennedy Greenway	Boston	MA	2109			Plaque/Historic Marker								https://africanamericantrailproject.tufts.edu/18th-century-sites		
